,id,class,is_athelete,grad_school,degree,time_between
2481,1855,2010,0,1,MEDICAL,3
2482,1856,2013,0,0,NA,NA
2483,1857,2006,0,0,NA,NA
2484,1858,2004,1,1,OTHER MS,0
2485,1858,2004,1,1,OTHER,2
2486,1858,2004,1,1,STEM PhD,5
2487,1859,2001,1,0,NA,NA
2488,1859,2001,1,0,NA,NA
2489,1859,2001,1,0,NA,NA
2490,1859,2001,1,0,NA,NA
2491,1860,2016,1,1,BUSINESS,5
2492,1861,2015,0,1,BUSINESS,2
2493,1862,2004,1,1,MEDICAL,2
2494,1863,2012,0,0,NA,NA
2495,1863,2012,0,0,NA,NA
2496,1863,2012,0,0,NA,NA
2497,1864,2001,0,0,NA,NA
2498,1864,2001,0,0,NA,NA
2499,1865,2005,0,1,BUSINESS,3
2500,1866,2011,0,0,NA,NA
2501,1866,2011,0,0,NA,NA
2502,1867,2009,0,0,NA,NA
2503,1868,2011,1,0,NA,NA
2504,1868,2011,1,0,NA,NA
2505,1868,2011,1,0,NA,NA
2506,1869,2004,0,1,LAW,6
2507,1869,2004,0,1,BUSINESS,5
2508,1870,2009,1,0,NA,NA
2509,1870,2009,1,0,NA,NA
2510,1871,2006,1,1,LAW,14
2511,1872,2012,1,1,NA,6
2512,1873,2011,1,1,BUSINESS,4
2513,1873,2011,1,1,LAW,2
2514,1874,2014,0,0,NA,NA
2515,1875,2003,0,0,NA,NA
2516,1876,2014,0,1,OTHER MS,8
2517,1877,2008,0,1,LAW,4
2518,1878,2007,0,1,OTHER,3
2519,1879,2002,0,0,NA,NA
2520,1879,2002,0,0,NA,NA
2521,1880,2013,0,1,STEM MS,2
2522,1880,2013,0,1,STEM MS,5
2523,1881,2004,0,0,NA,NA
2524,1881,2004,0,0,NA,NA
2525,1881,2004,0,0,NA,NA
2526,1881,2004,0,0,NA,NA
2527,1882,2010,1,1,LAW,4
2528,1883,2004,0,0,NA,NA
2529,1883,2004,0,0,NA,NA
2530,1884,2016,1,1,OTHER PhD,1
2531,1885,2012,0,1,BUSINESS,20
2532,1886,2003,0,0,NA,NA
2533,1887,2006,0,1,STEM MS,3
2534,1887,2006,0,1,STEM MS,2
2535,1888,2005,0,1,BUSINESS,6
2536,1889,2013,1,0,NA,NA
2537,1889,2013,1,0,NA,NA
2538,1890,2010,1,1,OTHER MS,3
2539,1891,2001,0,0,NA,NA
2540,1891,2001,0,0,NA,NA
2541,1892,2001,1,0,NA,NA
2542,1893,2008,1,0,NA,NA
2543,1894,2010,1,1,OTHER,6
2544,1895,2004,0,0,NA,NA
2545,1896,2011,0,1,OTHER MS,4
2546,1897,2018,1,0,NA,NA
2547,1898,2003,1,1,OTHER MS,3
2548,1899,2018,1,1,STEM PhD,1
2549,1900,2014,0,0,NA,NA
2550,1901,2008,1,0,NA,NA
2551,1902,2013,0,0,NA,NA
2552,1903,2010,1,0,NA,NA
2553,1904,2003,0,0,NA,NA
2554,1905,2008,1,1,LAW,8
2555,1906,2011,1,0,NA,NA
2556,1906,2011,1,0,NA,NA
2557,1907,2010,0,0,NA,NA
2558,1908,2003,1,1,NA,3
2559,1909,2014,1,0,NA,NA
2560,1910,2008,1,0,NA,NA
2561,1910,2008,1,0,NA,NA
2562,1911,2005,1,0,NA,NA
2563,1912,2016,1,1,LAW,2
2564,1913,2007,1,1,OTHER MS,2
2565,1913,2007,1,1,BUSINESS,1
2566,1913,2007,1,1,OTHER,5
2567,1914,2001,0,0,NA,NA
2568,1915,2011,0,1,OTHER MS,7
2569,1916,2015,0,1,LAW,3
2570,1917,2017,1,0,NA,NA
2571,1918,2017,1,1,OTHER MS,2
2572,1919,2011,0,1,STEM MS,4
2573,1920,2012,1,0,NA,NA
2574,1921,2018,1,0,NA,NA
2575,1922,2013,1,0,NA,NA
2576,1922,2013,1,0,NA,NA
2577,1922,2013,1,0,NA,NA
2578,1923,2013,1,1,STEM MS,4
2579,1924,2011,1,1,OTHER PhD,6
2580,1925,2009,1,1,OTHER MS,1
2581,1926,2015,0,0,NA,NA
2582,1926,2015,0,0,NA,NA
2583,1927,2002,0,0,NA,NA
2584,1927,2002,0,0,NA,NA
2585,1928,2013,1,1,OTHER MS,4
2586,1928,2013,1,1,STEM MS,7
2587,1929,2010,0,0,NA,NA
2588,1929,2010,0,0,NA,NA
2589,1930,2014,0,1,STEM MS,2
2590,1931,2003,1,0,NA,NA
2591,1931,2003,1,0,NA,NA
2592,1931,2003,1,0,NA,NA
2593,1932,2015,0,0,NA,NA
2594,1933,2002,1,0,NA,NA
2595,1934,2011,0,0,NA,NA
2596,1935,2018,1,0,NA,NA
2597,1935,2018,1,0,NA,NA
2598,1935,2018,1,0,NA,NA
2599,1935,2018,1,0,NA,NA
2600,1936,2013,1,1,LAW,3
2601,1937,2005,1,1,OTHER MS,1
2602,1937,2005,1,1,LAW,20
2603,1937,2005,1,1,LAW,6
2604,1938,2009,0,1,OTHER,3
2605,1939,2001,0,1,OTHER,14
2606,1939,2001,0,1,OTHER MS,9
2607,1940,2016,1,1,OTHER PhD,3
2608,1940,2016,1,1,STEM MS,10
2609,1940,2016,1,1,OTHER MS,3
2610,1941,2005,1,1,BUSINESS,9
2611,1942,2016,1,0,NA,NA
2612,1943,2003,0,1,OTHER,2
2613,1944,2015,1,1,BUSINESS,7
2614,1945,2008,1,1,STEM PhD,2
2615,1946,2004,0,1,STEM MS,0
2616,1947,2001,0,1,OTHER,3
2617,1948,2010,0,0,NA,NA
2618,1949,2004,1,0,NA,NA
2619,1950,2014,0,1,MEDICAL,1
2620,1951,2006,0,0,NA,NA
2621,1952,2005,1,1,OTHER MS,13
2622,1952,2005,1,1,OTHER,5
2623,1952,2005,1,1,OTHER MS,11
2624,1953,2015,0,0,NA,NA
2625,1954,2001,0,0,NA,NA
2626,1955,2015,0,1,STEM MS,4
2627,1956,2018,0,1,STEM MS,5
2628,1957,2006,0,0,NA,NA
2629,1958,2011,0,0,NA,NA
2630,1958,2011,0,0,NA,NA
2631,1958,2011,0,0,NA,NA
2632,1959,2011,0,0,NA,NA
2633,1959,2011,0,0,NA,NA
2634,1959,2011,0,0,NA,NA
2635,1959,2011,0,0,NA,NA
2636,1960,2006,0,1,OTHER,15
2637,1960,2006,0,1,OTHER,1
2638,1961,2009,0,0,NA,NA
2639,1962,2006,0,1,STEM MS,2
2640,1963,2019,0,0,NA,NA
2641,1964,2012,1,1,OTHER MS,6
2642,1965,2011,1,1,LAW,13
2643,1966,2006,1,1,NA,2
2644,1967,2009,1,1,MEDICAL,0
2645,1968,2017,0,1,BUSINESS,10
2646,1969,2014,0,0,NA,NA
2647,1970,2010,0,1,OTHER,2
2648,1971,2017,1,0,NA,NA
2649,1972,2012,1,0,NA,NA
2650,1973,2011,1,1,LAW,2
2651,1974,2011,0,1,NA,5
2652,1975,2005,0,0,NA,NA
2653,1976,2014,1,1,STEM MS,4
2654,1977,2014,1,0,NA,NA
2655,1978,2003,0,0,NA,NA
2656,1978,2003,0,0,NA,NA
2657,1979,2004,0,1,OTHER MS,9
2658,1979,2004,0,1,LAW,2
2659,1980,2005,1,0,NA,NA
2660,1981,2005,0,1,MEDICAL,1
2661,1981,2005,0,1,LAW,17
2662,1982,2010,1,1,LAW,5
2663,1983,2011,0,1,OTHER MS,5
2664,1984,2011,1,1,BUSINESS,9
2665,1985,2003,0,0,NA,NA
2666,1985,2003,0,0,NA,NA
2667,1985,2003,0,0,NA,NA
2668,1986,2015,0,1,STEM MS,10
2669,1987,2007,1,1,NA,7
2670,1988,2007,1,1,LAW,5
2671,1989,2003,1,1,LAW,11
2672,1990,2005,1,1,BUSINESS,9
2673,1991,2007,1,1,LAW,3
2674,1991,2007,1,1,LAW,7
2675,1992,2015,1,1,STEM MS,3
2676,1993,2001,1,1,LAW,5
2677,1994,2019,1,1,MEDICAL,3
2678,1994,2019,1,1,MEDICAL,2
2679,1995,2004,1,0,NA,NA
2680,1996,2001,1,0,NA,NA
2681,1997,2006,1,1,OTHER MS,0
2682,1998,2011,1,0,NA,NA
2683,1999,2009,1,0,NA,NA
2684,2000,2001,0,1,MEDICAL,8
2685,2001,2013,0,1,LAW,2
2686,2002,2001,1,1,LAW,1
2687,2002,2001,1,1,MEDICAL,7
2688,2003,2001,1,0,NA,NA
2689,2004,2010,0,1,STEM MS,3
2690,2005,2006,1,0,NA,NA
2691,2006,2014,1,0,NA,NA
2692,2006,2014,1,0,NA,NA
2693,2007,2010,0,0,NA,NA
2694,2007,2010,0,0,NA,NA
2695,2008,2019,0,1,BUSINESS,4
2696,2009,2005,1,1,OTHER MS,15
2697,2010,2012,0,1,OTHER,11
2698,2011,2008,1,1,BUSINESS,1
2699,2012,2009,0,1,OTHER MS,3
2700,2012,2009,0,1,LAW,5
2701,2012,2009,0,1,LAW,2
2702,2013,2015,0,1,STEM MS,4
2703,2014,2014,1,1,OTHER,2
2704,2014,2014,1,1,BUSINESS,4
2705,2015,2013,1,0,NA,NA
2706,2016,2018,0,1,MEDICAL,0
2707,2017,2007,1,1,OTHER,1
2708,2018,2004,0,1,OTHER PhD,5
2709,2018,2004,0,1,BUSINESS,9
2710,2019,2001,1,1,NA,4
2711,2020,2004,1,0,NA,NA
2712,2021,2001,1,0,NA,NA
2713,2022,2016,1,1,LAW,11
2714,2023,2005,0,0,NA,NA
2715,2024,2005,1,1,MEDICAL,2
2716,2025,2010,1,0,NA,NA
2717,2026,2009,1,1,OTHER,2
2718,2026,2009,1,1,MEDICAL,1
2719,2026,2009,1,1,MEDICAL,9
2720,2027,2017,1,1,LAW,2
2721,2028,2008,1,0,NA,NA
2722,2029,2019,0,1,MEDICAL,9
2723,2030,2010,0,1,OTHER MS,6
2724,2031,2018,1,1,OTHER,3
2725,2032,2013,1,0,NA,NA
2726,2033,2018,1,0,NA,NA
2727,2033,2018,1,0,NA,NA
2728,2034,2001,1,0,NA,NA
2729,2035,2007,1,0,NA,NA
2730,2035,2007,1,0,NA,NA
2731,2036,2017,0,0,NA,NA
2732,2037,2014,1,0,NA,NA
2733,2038,2014,0,1,LAW,2
2734,2039,2018,1,1,OTHER MS,11
2735,2040,2002,0,1,MEDICAL,1
2736,2041,2006,1,0,NA,NA
2737,2042,2001,0,0,NA,NA
2738,2043,2011,0,0,NA,NA
2739,2044,2013,1,1,MEDICAL,0
2740,2044,2013,1,1,LAW,14
2741,2045,2009,0,1,LAW,5
2742,2046,2002,1,0,NA,NA
2743,2047,2012,0,1,MEDICAL,7
2744,2047,2012,0,1,OTHER,4
2745,2048,2017,0,0,NA,NA
2746,2049,2003,0,1,OTHER MS,4
2747,2050,2003,0,1,OTHER MS,9
2748,2051,2002,1,1,BUSINESS,16
2749,2052,2010,1,1,OTHER PhD,1
2750,2053,2016,1,0,NA,NA
2751,2054,2018,1,0,NA,NA
2752,2055,2009,0,0,NA,NA
2753,2055,2009,0,0,NA,NA
2754,2056,2015,1,1,OTHER MS,0
2755,2057,2018,1,1,OTHER,4
2756,2058,2003,1,1,LAW,12
2757,2058,2003,1,1,LAW,3
2758,2059,2018,0,0,NA,NA
2759,2060,2016,1,0,NA,NA
2760,2060,2016,1,0,NA,NA
2761,2061,2008,0,1,OTHER,2
2762,2061,2008,0,1,LAW,19
2763,2062,2011,1,0,NA,NA
2764,2063,2014,0,1,STEM MS,8
2765,2064,2015,0,0,NA,NA
2766,2065,2018,1,0,NA,NA
2767,2066,2018,1,0,NA,NA
2768,2067,2003,1,0,NA,NA
2769,2067,2003,1,0,NA,NA
2770,2068,2015,1,0,NA,NA
2771,2069,2005,0,0,NA,NA
2772,2070,2008,1,1,LAW,3
2773,2070,2008,1,1,LAW,5
2774,2070,2008,1,1,OTHER MS,1
2775,2071,2017,0,0,NA,NA
2776,2072,2006,0,0,NA,NA
2777,2073,2009,0,0,NA,NA
2778,2074,2011,0,0,NA,NA
2779,2075,2011,1,1,STEM PhD,6
2780,2076,2003,0,0,NA,NA
2781,2077,2019,0,0,NA,NA
2782,2078,2014,1,0,NA,NA
2783,2079,2001,0,1,BUSINESS,3
2784,2080,2005,0,0,NA,NA
2785,2081,2012,1,1,LAW,10
2786,2082,2010,1,0,NA,NA
2787,2083,2008,0,0,NA,NA
2788,2084,2015,1,1,OTHER,1
2789,2085,2012,1,1,OTHER,2
2790,2085,2012,1,1,LAW,3
2791,2086,2018,0,0,NA,NA
2792,2087,2018,1,0,NA,NA
2793,2087,2018,1,0,NA,NA
2794,2088,2010,1,1,STEM MS,1
2795,2089,2013,1,1,OTHER MS,5
2796,2090,2005,1,0,NA,NA
2797,2090,2005,1,0,NA,NA
2798,2091,2005,1,1,STEM MS,1
2799,2092,2010,0,0,NA,NA
2800,2093,2006,1,0,NA,NA
2801,2093,2006,1,0,NA,NA
2802,2094,2002,0,0,NA,NA
2803,2095,2012,1,1,STEM MS,5
2804,2095,2012,1,1,BUSINESS,4
2805,2096,2019,1,0,NA,NA
2806,2097,2007,0,0,NA,NA
2807,2098,2016,0,1,MEDICAL,8
2808,2099,2002,1,0,NA,NA
2809,2100,2011,1,0,NA,NA
2810,2101,2007,0,1,LAW,3
2811,2101,2007,0,1,OTHER MS,7
2812,2102,2014,0,0,NA,NA
2813,2103,2016,1,1,LAW,1
2814,2103,2016,1,1,OTHER,6
2815,2104,2007,1,1,OTHER MS,3
2816,2105,2014,0,1,MEDICAL,2
2817,2106,2006,1,1,LAW,8
2818,2106,2006,1,1,LAW,4
2819,2107,2002,1,0,NA,NA
2820,2108,2002,0,1,STEM MS,3
2821,2108,2002,0,1,OTHER,8
2822,2108,2002,0,1,OTHER,2
2823,2109,2008,0,0,NA,NA
2824,2109,2008,0,0,NA,NA
2825,2110,2001,1,0,NA,NA
2826,2111,2006,0,1,OTHER MS,1
2827,2112,2006,1,1,STEM PhD,3
2828,2113,2016,1,1,OTHER,2
2829,2114,2013,0,0,NA,NA
2830,2115,2010,0,1,LAW,11
2831,2116,2019,0,0,NA,NA
2832,2117,2017,1,0,NA,NA
2833,2118,2011,0,1,OTHER,1
2834,2119,2014,1,0,NA,NA
2835,2120,2001,1,0,NA,NA
2836,2121,2015,1,1,BUSINESS,2
2837,2122,2018,1,0,NA,NA
2838,2123,2009,1,0,NA,NA
2839,2124,2013,0,0,NA,NA
2840,2124,2013,0,0,NA,NA
2841,2125,2015,1,1,OTHER MS,4
2842,2125,2015,1,1,OTHER MS,3
2843,2126,2013,0,1,LAW,4
2844,2126,2013,0,1,OTHER,4
2845,2127,2010,1,1,OTHER PhD,10
2846,2128,2017,0,0,NA,NA
2847,2129,2014,1,0,NA,NA
2848,2130,2001,0,1,MEDICAL,1
2849,2131,2015,0,1,STEM PhD,6
2850,2132,2015,0,1,OTHER,2
2851,2133,2003,0,1,OTHER,2
2852,2134,2005,0,1,MEDICAL,0
2853,2134,2005,0,1,LAW,5
2854,2135,2002,0,1,LAW,14
2855,2136,2008,1,1,OTHER PhD,2
2856,2136,2008,1,1,NA,2
2857,2137,2015,0,1,LAW,6
2858,2138,2009,0,1,LAW,5
2859,2139,2015,1,0,NA,NA
2860,2139,2015,1,0,NA,NA
2861,2140,2005,0,0,NA,NA
2862,2141,2013,1,0,NA,NA
2863,2141,2013,1,0,NA,NA
2864,2142,2004,0,0,NA,NA
2865,2143,2019,1,0,NA,NA
2866,2144,2008,1,0,NA,NA
2867,2145,2014,1,1,OTHER PhD,5
2868,2146,2012,1,1,OTHER MS,8
2869,2147,2004,1,0,NA,NA
2870,2147,2004,1,0,NA,NA
2871,2148,2008,1,0,NA,NA
2872,2149,2007,1,1,LAW,1
2873,2150,2008,1,0,NA,NA
2874,2151,2007,0,1,OTHER MS,1
2875,2152,2008,1,0,NA,NA
2876,2152,2008,1,0,NA,NA
2877,2153,2001,1,1,OTHER,2
2878,2154,2014,1,1,BUSINESS,2
2879,2155,2011,1,0,NA,NA
2880,2156,2006,1,0,NA,NA
2881,2157,2012,1,0,NA,NA
2882,2158,2012,0,0,NA,NA
2883,2159,2014,0,0,NA,NA
2884,2160,2012,0,0,NA,NA
2885,2161,2019,1,0,NA,NA
2886,2162,2003,0,1,BUSINESS,2
2887,2163,2003,1,0,NA,NA
2888,2164,2005,0,0,NA,NA
2889,2165,2016,1,1,LAW,2
2890,2166,2011,1,1,LAW,1
2891,2166,2011,1,1,OTHER MS,2
2892,2167,2010,0,0,NA,NA
2893,2168,2015,0,0,NA,NA
2894,2169,2011,0,0,NA,NA
2895,2170,2007,1,0,NA,NA
2896,2171,2009,0,1,NA,4
2897,2172,2016,1,0,NA,NA
2898,2172,2016,1,0,NA,NA
2899,2172,2016,1,0,NA,NA
2900,2173,2011,0,1,NA,2
2901,2174,2008,1,1,BUSINESS,1
2902,2175,2005,1,0,NA,NA
2903,2176,2001,0,0,NA,NA
2904,2176,2001,0,0,NA,NA
2905,2177,2013,1,0,NA,NA
2906,2178,2001,0,1,BUSINESS,2
2907,2178,2001,0,1,OTHER,7
2908,2178,2001,0,1,OTHER MS,5
2909,2179,2012,0,0,NA,NA
2910,2180,2016,1,0,NA,NA
2911,2181,2011,0,1,OTHER,3
2912,2181,2011,0,1,OTHER,1
2913,2181,2011,0,1,BUSINESS,4
2914,2182,2002,0,1,OTHER MS,3
2915,2183,2004,1,1,BUSINESS,5
2916,2183,2004,1,1,STEM PhD,2
2917,2184,2001,0,1,LAW,2
2918,2185,2014,1,1,OTHER,2
2919,2186,2006,0,0,NA,NA
2920,2187,2005,0,0,NA,NA
2921,2188,2014,1,0,NA,NA
2922,2188,2014,1,0,NA,NA
2923,2189,2001,1,0,NA,NA
2924,2190,2013,1,0,NA,NA
2925,2191,2019,0,1,NA,3
2926,2192,2006,0,1,BUSINESS,5
2927,2193,2009,1,0,NA,NA
2928,2194,2019,1,1,LAW,7
2929,2195,2007,1,1,LAW,4
2930,2196,2002,0,1,OTHER,5
2931,2197,2019,1,0,NA,NA
2932,2197,2019,1,0,NA,NA
2933,2197,2019,1,0,NA,NA
2934,2198,2019,0,1,STEM PhD,6
2935,2198,2019,0,1,NA,1
2936,2199,2003,1,1,MEDICAL,17
2937,2200,2015,1,1,OTHER MS,3
2938,2201,2003,1,0,NA,NA
2939,2202,2019,0,1,MEDICAL,6
2940,2203,2007,0,1,OTHER,3
2941,2203,2007,0,1,BUSINESS,1
2942,2204,2001,0,0,NA,NA
2943,2205,2013,1,1,STEM MS,2
2944,2206,2018,1,0,NA,NA
2945,2207,2014,1,0,NA,NA
2946,2208,2002,1,1,OTHER,2
2947,2208,2002,1,1,LAW,15
2948,2209,2016,0,0,NA,NA
2949,2210,2013,1,0,NA,NA
2950,2211,2018,1,0,NA,NA
2951,2212,2002,1,1,STEM MS,4
2952,2213,2011,1,1,MEDICAL,1
2953,2214,2009,0,0,NA,NA
2954,2215,2012,1,0,NA,NA
2955,2215,2012,1,0,NA,NA
2956,2216,2019,1,1,LAW,9
2957,2217,2017,1,0,NA,NA
2958,2218,2002,1,0,NA,NA
2959,2218,2002,1,0,NA,NA
2960,2219,2016,0,0,NA,NA
2961,2220,2015,0,1,MEDICAL,2
2962,2220,2015,0,1,MEDICAL,0
2963,2221,2003,1,1,BUSINESS,3
2964,2221,2003,1,1,LAW,3
2965,2222,2009,0,0,NA,NA
2966,2223,2004,1,1,OTHER MS,2
2967,2224,2006,1,0,NA,NA
2968,2224,2006,1,0,NA,NA
2969,2225,2011,1,0,NA,NA
2970,2225,2011,1,0,NA,NA
2971,2226,2003,0,0,NA,NA
2972,2227,2014,0,1,OTHER MS,3
2973,2228,2008,0,0,NA,NA
2974,2229,2018,0,0,NA,NA
2975,2230,2016,1,1,OTHER MS,4
2976,2230,2016,1,1,NA,7
2977,2231,2001,0,0,NA,NA
2978,2232,2015,0,1,OTHER MS,2
2979,2232,2015,0,1,STEM MS,1
2980,2232,2015,0,1,OTHER PhD,4
2981,2232,2015,0,1,BUSINESS,3
2982,2233,2003,0,1,STEM MS,7
2983,2234,2009,1,1,OTHER MS,3
2984,2234,2009,1,1,MEDICAL,4
2985,2235,2003,0,1,OTHER,0
2986,2236,2014,1,1,OTHER,4
2987,2237,2018,0,1,OTHER MS,5
2988,2238,2002,0,1,STEM PhD,2
2989,2239,2013,1,0,NA,NA
2990,2240,2012,1,0,NA,NA
2991,2240,2012,1,0,NA,NA
2992,2240,2012,1,0,NA,NA
2993,2241,2009,0,1,STEM PhD,14
2994,2241,2009,0,1,STEM MS,4
2995,2242,2016,0,0,NA,NA
2996,2243,2019,0,0,NA,NA
2997,2243,2019,0,0,NA,NA
2998,2244,2010,0,1,STEM PhD,3
2999,2245,2010,0,1,LAW,13
3000,2246,2009,0,1,LAW,5
3001,2247,2011,1,1,OTHER MS,4
3002,2248,2004,1,0,NA,NA
3003,2249,2004,1,0,NA,NA
3004,2249,2004,1,0,NA,NA
3005,2250,2005,0,0,NA,NA
3006,2251,2008,1,1,OTHER MS,4
3007,2252,2019,1,1,LAW,7
3008,2253,2001,0,0,NA,NA
3009,2253,2001,0,0,NA,NA
3010,2254,2013,0,0,NA,NA
3011,2254,2013,0,0,NA,NA
3012,2254,2013,0,0,NA,NA
3013,2255,2012,1,0,NA,NA
3014,2255,2012,1,0,NA,NA
3015,2255,2012,1,0,NA,NA
3016,2256,2007,1,1,STEM PhD,13
3017,2256,2007,1,1,MEDICAL,4
3018,2257,2005,1,0,NA,NA
3019,2258,2009,0,1,LAW,2
3020,2258,2009,0,1,OTHER MS,3
3021,2258,2009,0,1,BUSINESS,4
3022,2259,2002,1,1,BUSINESS,3
3023,2260,2007,0,1,OTHER,2
3024,2261,2004,0,0,NA,NA
3025,2261,2004,0,0,NA,NA
3026,2262,2002,1,0,NA,NA
3027,2263,2014,1,1,OTHER MS,2
3028,2264,2017,0,0,NA,NA
3029,2265,2003,0,1,OTHER MS,8
3030,2266,2005,1,0,NA,NA
3031,2266,2005,1,0,NA,NA
3032,2267,2006,0,1,LAW,4
3033,2268,2016,1,1,OTHER,5
3034,2269,2016,1,0,NA,NA
3035,2269,2016,1,0,NA,NA
3036,2269,2016,1,0,NA,NA
3037,2270,2003,1,0,NA,NA
3038,2270,2003,1,0,NA,NA
3039,2271,2001,0,1,LAW,5
3040,2272,2002,1,1,NA,5
3041,2273,2013,1,1,OTHER,2
3042,2274,2012,0,0,NA,NA
3043,2275,2005,1,1,STEM MS,2
3044,2276,2018,0,0,NA,NA
3045,2277,2010,1,1,LAW,5
3046,2278,2007,1,0,NA,NA
3047,2279,2014,1,1,NA,3
3048,2280,2013,0,0,NA,NA
3049,2281,2015,1,0,NA,NA
3050,2282,2017,1,0,NA,NA
3051,2283,2001,1,1,LAW,1
3052,2284,2013,0,1,OTHER,6
3053,2285,2009,0,0,NA,NA
3054,2286,2011,1,0,NA,NA
3055,2287,2012,0,0,NA,NA
3056,2288,2010,0,1,OTHER MS,14
3057,2289,2004,1,0,NA,NA
3058,2290,2012,1,0,NA,NA
3059,2291,2009,0,1,LAW,4
3060,2291,2009,0,1,OTHER,4
3061,2292,2003,0,1,STEM MS,9
3062,2293,2011,1,1,NA,8
3063,2294,2003,0,0,NA,NA
3064,2294,2003,0,0,NA,NA
3065,2295,2002,1,0,NA,NA
3066,2296,2004,0,1,OTHER PhD,7
3067,2296,2004,0,1,BUSINESS,7
3068,2297,2015,0,1,STEM MS,8
3069,2297,2015,0,1,BUSINESS,16
3070,2298,2010,0,0,NA,NA
3071,2299,2004,1,1,NA,1
3072,2300,2013,1,0,NA,NA
3073,2301,2019,1,1,OTHER PhD,2
3074,2302,2005,0,1,OTHER PhD,5
3075,2303,2012,0,1,OTHER MS,2
3076,2303,2012,0,1,MEDICAL,3
3077,2303,2012,0,1,MEDICAL,5
3078,2304,2013,0,0,NA,NA
3079,2305,2016,0,0,NA,NA
3080,2306,2008,1,1,OTHER MS,5
3081,2307,2014,0,1,OTHER,2
3082,2308,2010,0,0,NA,NA
3083,2309,2004,0,0,NA,NA
3084,2309,2004,0,0,NA,NA
3085,2310,2009,1,1,STEM MS,2
3086,2311,2013,1,0,NA,NA
3087,2312,2010,0,1,LAW,3
3088,2313,2006,0,0,NA,NA
3089,2314,2011,0,0,NA,NA
3090,2314,2011,0,0,NA,NA
3091,2315,2001,0,0,NA,NA
3092,2315,2001,0,0,NA,NA
3093,2315,2001,0,0,NA,NA
3094,2316,2016,1,1,OTHER,2
3095,2317,2001,0,0,NA,NA
3096,2317,2001,0,0,NA,NA
3097,2317,2001,0,0,NA,NA
3098,2318,2006,0,1,OTHER,1
3099,2319,2006,0,1,MEDICAL,2
3100,2320,2015,1,1,LAW,6
3101,2320,2015,1,1,LAW,3
3102,2320,2015,1,1,LAW,3
3103,2320,2015,1,1,OTHER,2
3104,2320,2015,1,1,LAW,2
3105,2321,2008,1,0,NA,NA
3106,2322,2015,1,1,OTHER,13
3107,2322,2015,1,1,OTHER PhD,1
3108,2322,2015,1,1,LAW,4
3109,2323,2008,1,0,NA,NA
3110,2324,2011,1,1,OTHER MS,4
3111,2324,2011,1,1,STEM MS,2
3112,2325,2003,1,1,STEM MS,2
3113,2326,2015,0,0,NA,NA
3114,2327,2001,1,0,NA,NA
3115,2328,2016,0,1,LAW,4
3116,2329,2013,1,0,NA,NA
3117,2330,2002,0,0,NA,NA
3118,2331,2009,0,1,STEM MS,4
3119,2332,2010,1,0,NA,NA
3120,2333,2014,1,0,NA,NA
3121,2334,2018,1,1,OTHER,3
3122,2335,2003,0,0,NA,NA
3123,2335,2003,0,0,NA,NA
3124,2336,2017,0,1,OTHER MS,0
3125,2337,2008,0,1,MEDICAL,4
3126,2338,2001,0,1,LAW,1
3127,2339,2013,1,0,NA,NA
3128,2340,2018,1,1,LAW,3
3129,2340,2018,1,1,BUSINESS,4
3130,2341,2015,1,1,OTHER MS,7
3131,2342,2008,0,1,STEM MS,3
3132,2343,2012,1,1,STEM PhD,1
3133,2344,2014,0,0,NA,NA
3134,2345,2015,1,0,NA,NA
3135,2346,2011,1,1,MEDICAL,3
3136,2347,2009,0,0,NA,NA
3137,2348,2014,1,1,BUSINESS,1
3138,2349,2011,0,0,NA,NA
3139,2350,2003,1,1,BUSINESS,4
3140,2351,2011,0,1,STEM MS,2
3141,2351,2011,0,1,OTHER,5
3142,2351,2011,0,1,BUSINESS,2
3143,2352,2018,1,1,LAW,2
3144,2353,2017,1,0,NA,NA
3145,2354,2017,1,0,NA,NA
3146,2355,2013,1,1,LAW,3
3147,2356,2018,1,0,NA,NA
3148,2357,2015,1,0,NA,NA
3149,2358,2013,0,1,LAW,2
3150,2359,2010,0,0,NA,NA
3151,2359,2010,0,0,NA,NA
3152,2359,2010,0,0,NA,NA
3153,2360,2018,0,1,OTHER PhD,4
3154,2361,2001,1,0,NA,NA
3155,2361,2001,1,0,NA,NA
3156,2362,2016,0,1,MEDICAL,0
3157,2363,2017,1,1,OTHER,1
3158,2364,2016,0,0,NA,NA
3159,2365,2019,1,0,NA,NA
3160,2366,2003,1,0,NA,NA
3161,2367,2018,0,0,NA,NA
3162,2368,2001,0,1,MEDICAL,2
3163,2369,2008,0,1,LAW,3
3164,2370,2003,1,0,NA,NA
3165,2371,2006,1,1,OTHER MS,7
3166,2372,2009,1,1,OTHER,4
3167,2373,2016,0,1,STEM MS,3
3168,2374,2002,1,1,MEDICAL,6
3169,2375,2011,1,0,NA,NA
3170,2376,2010,0,0,NA,NA
3171,2377,2007,0,0,NA,NA
3172,2378,2008,1,0,NA,NA
3173,2379,2018,1,0,NA,NA
3174,2380,2010,1,0,NA,NA
3175,2381,2016,1,1,OTHER MS,1
3176,2382,2018,1,1,OTHER,2
3177,2383,2008,1,1,OTHER MS,2
3178,2384,2010,0,0,NA,NA
3179,2385,2016,1,0,NA,NA
3180,2386,2001,1,1,OTHER,4
3181,2386,2001,1,1,OTHER PhD,1
3182,2387,2012,0,0,NA,NA
3183,2387,2012,0,0,NA,NA
